id,response_number,response,prob,logprob
950,2,"

def solve(year):
    zodiac_signs = [""Monkey"", ""Rooster"", ""Dog"", ""Pig"", ""Rat"", ""Ox"", ""Tiger"", ""Rabbit"", ""Dragon"", ""Snake"", ""Horse"", ""Sheep""]
    return zodiac_signs[year % 12] ",0.8843,-8.363643997616602
950,3,"

def solve(year):
    zodiac_signs = ['Monkey', 'Rooster', 'Dog', 'Pig', 'Rat', 'Ox', 'Tiger', 'Rabbit', 'Dragon', 'Snake', 'Horse', 'Sheep']
    return zodiac_signs[year % 12]",0.9343,-4.5540495945991015
950,4,"

def solve(year):
    zodiac_signs = [""monkey"", ""rooster"", ""dog"", ""pig"", ""rat"", ""ox"", ""tiger"", ""rabbit"", ""dragon"", ""snake"", ""horse"", ""sheep""]
    return zodiac_signs[year % 12]",0.8873,-7.4108520591471
950,5,"

def solve(year):
    zodiac_signs = {0: ""Monkey"", 1: ""Rooster"", 2: ""Dog"", 3: ""Pig"", 4: ""Rat"", 5: ""Ox"", 6: ""Tiger"", 7: ""Rabbit"", 8: ""Dragon"", 9: ""Snake"", 10: ""Horse"", 11: ""Goat""}
    return zodiac_signs[year % 12]",0.9368,-6.7211321034378
951,1,"

def solve(list1, list2):
    max_count = 0
    for tup1 in list1:
        for tup2 in list2:
            count = 0
            for i in range(len(tup1)):
                if tup1[i] == tup2[i]:
                    count += 1
            if count > max_count:
                max_count = count
    return max_count",0.9339,-5.603976878838302
951,2,"

def solve(list1, list2):
    max_similar_index = 0
    for tuple1 in list1:
        for tuple2 in list2:
            if tuple1[0] == tuple2[0] and tuple1[1] == tuple2[1]:
                max_similar_index = max(max_similar_index, tuple1[1])
    return max_similar_index",0.904,-8.274072407599299
951,3,"

def solve(list1, list2):
    max_index = 0
    for tuple1 in list1:
        for tuple2 in list2:
            if tuple1[0] == tuple2[0]:
                max_index = max(max_index, tuple1[1], tuple2[1])
                break
    return max_index",0.8994,-7.423406559626302
951,4,"

def solve(list1, list2):
    max_idx = 0
    for t1 in list1:
        for t2 in list2:
            if t1[0] == t2[0]:
                max_idx = max(max_idx, t1[1], t2[1])
    return max_idx",0.8934,-7.553742591358398
951,5,"

def solve(list1, list2):
    max_similar = 0
    for tuple1 in list1:
        for tuple2 in list2:
            if tuple1[0] == tuple2[0] and tuple1[1] == tuple2[1]:
                if tuple1[0] + tuple1[1] > max_similar:
                    max_similar = tuple1[0] + tuple1[1]
    return max_similar",0.9137,-8.751756538193703
952,1,"

def solve(n, r, p): 
    if r > n: 
        return 0
    if r == 0 or r == n: 
        return 1
    num = 1
    den = 1
    for i in range(r): 
        num = (num * (n - i)) % p 
        den = (den * (i + 1)) % p 
    return (num * pow(den, p - 2, p)) % p",0.9266,-8.079642775587002
952,2,"

def solve(n, r, p):
    if r > n:
        return 0
    if r == 0 or r == n:
        return 1
    num = 1
    den = 1
    for i in range(r):
        num = (num * (n - i)) % p
        den = (den * (i + 1)) % p
    return (num * pow(den, p - 2, p)) % p",0.9304,-7.3528803737409
952,3,"

def solve(n, r, p):
    if n < r:
        return 0
    if r == 0 or n == r:
        return 1
    num = 1
    den = 1
    for i in range(1, r+1):
        num = (num * (n-i+1)) % p
        den = (den * i) % p
    return (num * pow(den, p-2, p)) % p",0.9137,-9.291595313214804
952,4,"

def solve(n, r, p):
    if r > n:
        return 0
    if r > n - r:
        r = n - r
    c = 1
    for i in range(r):
        c = c * (n - i) // (i + 1)
    return c % p",0.8905,-8.114184002797
952,5,"

def solve(n, r, p): 
    #initialize variables 
    fact_n = 1 
    fact_r = 1 
    fact_nr = 1 
    
    #calculate factorial of n 
    for i in range(1, n+1): 
        fact_n = (fact_n * i) % p 
        
    #calculate factorial of r 
    for i in range(1, r+1): 
        fact_r = (fact_r * i) % p 
        
    #calculate factorial of n-r 
    for i in range(1, n-r+1): 
        fact_nr = (fact_nr * i) % p 
        
    #calculate ncr mod p 
    ncr = (fact_n * pow(fact_r, p-2, p) * pow(fact_nr, p-2, p)) % p 
    
    return ncr",0.8859,-22.17616397340801
953,1,"

def solve(nums):
    subsets = set()
    for num in nums:
        subsets.add(num)
    return len(subsets)",0.8737,-3.644797701427
953,2,"

def solve(nums):
    subsets = set()
    for num in nums:
        subsets.add(num)
    return len(subsets)",0.8737,-3.644797701427
953,3,"

def solve(list1):
    subsets = set()
    for i in list1:
        subsets.add(i)

    return len(subsets)

# Example usage:
# solve([1, 2, 3, 1, 2, 4]) -> 4",0.5829,-30.223773942905
953,4,"

def solve(input_list):
    subset_list = []
    for num in input_list:
        if num not in subset_list:
            subset_list.append(num)
    return len(subset_list)",0.7907,-9.159272233832002
953,5,"

def solve(nums):
    return len(set(nums))",0.579,-6.010038848200002
954,1,"
def solve(amount):
    if amount > 0:
        profit = amount * 0.2
        return profit
    else:
        return None",0.8261,-6.113415379675
954,2,"

def solve(amount, cost, price):
    if price > cost:
        return price - cost
    else:
        return None",0.8203,-5.349160620882999
954,3,"

def solve(amount):
    if amount > 0:
        profit = round(amount * 0.1, 2)
        return profit
    else:
        return None",0.8382,-6.354494164776
954,4,"

def solve(amount):
    if amount > 0:
        profit = amount * 0.2
        return profit
    else:
        return None",0.8788,-4.133437413667001
954,5,"

def solve(amount):
    profit = amount - 100
    if profit > 0:
        return profit
    else:
        return None",0.8642,-4.3786392441199995
955,1,"

def solve(num):
    divisors = [1]
    for i in range(2, int(num/2) + 1):
        if num % i == 0:
            divisors.append(i)
    
    if sum(divisors) > num:
        return True
    else:
        return False",0.8635,-9.394731688073096
955,2,"

def solve(n):
    sum_divisors = 0
    for i in range(1, n):
        if n % i == 0:
            sum_divisors += i
    if sum_divisors > n:
        return True
    else:
        return False",0.9388,-3.601915565539501
955,3,"

def solve(n):
    sum = 0
    for i in range(1, n):
        if n % i == 0:
            sum += i
    if sum > n:
        return True
    else:
        return False",0.9391,-3.2027523986930007
955,4,"

def solve(num):
    sum = 0
    for i in range(1, num):
        if num % i == 0:
            sum += i
    if sum > num:
        return True
    else:
        return False",0.9469,-2.7849517586250014
955,5,"

def solve(num):
    sum_divisors = 0
    for i in range(1, num):
        if num % i == 0:
            sum_divisors += i
    if sum_divisors > num:
        return True
    else:
        return False",0.9444,-3.262307380355
956,1,"

import re

def solve(string):
    return re.findall('[A-Z][^A-Z]*', string)",0.9074,-2.235187472963
956,2,"

import re

def solve(string):
    return re.findall('[A-Z][a-z]*',string)",0.7268,-7.0212111787903
956,3,"

import re

def solve(string):
    split_string = re.findall('[A-Z][^A-Z]*', string)
    return split_string",0.8854,-3.5303059023184997
956,4,"

import re

def solve(string):
    return re.findall('[A-Z][^A-Z]*', string)",0.9074,-2.235187472963
956,5,"

import re

def solve(string):
    return re.findall('[A-Z][^A-Z]*', string)",0.9074,-2.235187472963
957,1,"

def solve(n):
    return n & -n",0.7646,-2.9529649249300003
957,2,"

def solve(n):
    if n == 0:
        return 0
    else:
        return int(math.log2(n & -n) + 1)",0.838,-6.186406505825
957,3,"

def solve(n):
    return (n & -n).bit_length()",0.8388,-2.8125033468839997
957,4,"

def solve(n):
    pos = 0
    while n > 0:
        if n & 1 == 1:
            return pos
        n = n >> 1
        pos += 1
    return -1",0.8782,-6.496414735148999
957,5,"

def solve(n):
    if n == 0:
        return 0
    position = 1
    while (n & 1) == 0:
        n = n >> 1
        position += 1
    return position",0.8864,-6.2708397433759995
958,1,"

def solve(num):
    roman_numerals = {1000: 'M', 900: 'CM', 500: 'D', 400: 'CD', 100: 'C', 90: 'XC', 50: 'L', 40: 'XL', 10: 'X', 9: 'IX', 5: 'V', 4: 'IV', 1: 'I'}
    result = ''
    for value, symbol in roman_numerals.items():
        while num >= value:
            result += symbol
            num -= value
    return result",0.9559,-5.542373575000699
958,2,"

def solve(num):
    roman = """"
    values = [1000, 900, 500, 400, 100, 90, 50, 40, 10, 9, 5, 4, 1]
    symbols = [""M"", ""CM"", ""D"", ""CD"", ""C"", ""XC"", ""L"", ""XL"", ""X"", ""IX"", ""V"", ""IV"", ""I""]
    for i in range(len(values)):
        while num >= values[i]:
            roman += symbols[i]
            num -= values[i]
    return roman",0.9414,-7.487430718653999
958,3,"

def solve(num):
    roman = """"
    while num >= 1000:
        roman += ""M""
        num -= 1000
    if num >= 900:
        roman += ""CM""
        num -= 900
    if num >= 500:
        roman += ""D""
        num -= 500
    if num >= 400:
        roman += ""CD""
        num -= 400
    while num >= 100:
        roman += ""C""
        num -= 100
    if num >= 90:
        roman += ""XC""
        num -= 90
    if num >= 50:
        roman += ""L""
        num -= 50
    if num >= 40:
        roman += ""XL""
        num -= 40
    while num >= 10:
        roman += ""X""
        num -= 10
    if num >= 9:
        roman += ""IX""
        num -= 9
    if num >= 5:
        roman += ""V""
        num -= 5
    if num >= 4:
        roman += ""IV""
        num -= 4
    while num > 0:
        roman += ""I""
        num -= 1
    return roman",0.9713,-7.596062603668001
958,4,"

def solve(num):
    roman_numerals = {1000: 'M', 900: 'CM', 500: 'D', 400: 'CD', 100: 'C', 90: 'XC', 50: 'L', 40: 'XL', 10: 'X', 9: 'IX', 5: 'V', 4: 'IV', 1: 'I'}
    roman_num = ''
    for key, value in roman_numerals.items():
        while num >= key:
            roman_num += value
            num -= key
    return roman_num",0.9446,-7.178410278639601
958,5,"

def solve(num):
    roman_num = """"
    roman_dict = {1000: ""M"", 900: ""CM"", 500: ""D"", 400: ""CD"", 100: ""C"", 90: ""XC"", 50: ""L"", 40: ""XL"", 10: ""X"", 9: ""IX"", 5: ""V"", 4: ""IV"", 1: ""I""}
    for key in roman_dict:
        while num >= key:
            roman_num += roman_dict[key]
            num -= key
    return roman_num",0.9341,-8.382485472100502
959,1,"

def solve(lst):
    return sum(lst)/len(lst)",0.8424,-2.2297563947935
959,2,"

def solve(lst):
    return sum(lst)/len(lst)",0.8424,-2.2297563947935
959,3,"

def solve(lst):
    if not lst:
        return 0
    return sum(lst) / len(lst)",0.7663,-6.387820680872
959,4,"

def solve(lst):
    total = 0
    for num in lst:
        total += num
    return total / len(lst)",0.8863,-3.4998915308249994
959,5,"

def solve(lst):
    sum = 0
    for num in lst:
        sum += num
    return sum / len(lst)",0.892,-3.3148112915533003
960,1,"

def solve(width, length, tile_width, tile_length):
    num_tiles_width = width // tile_width
    num_tiles_length = length // tile_length
    total_tiles = num_tiles_width * num_tiles_length
    return total_tiles",0.8735,-6.627988489344
960,2,"

def solve(width, height, tile_size):
    return (width // tile_size) * (height // tile_size)",0.7549,-7.029286411737
960,3,"

def solve(width, height, tile_width, tile_height):
    if width % tile_width == 0 and height % tile_height == 0:
        return (width // tile_width) * (height // tile_height)
    elif width % tile_height == 0 and height % tile_width == 0:
        return (width // tile_height) * (height // tile_width)
    else:
        return ""Cannot tile with given dimensions.""",0.8958,-10.014021498589004
